timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30
4/20/2020 12:37:38,4,20,2020,12:37:38,59,Married,Female,I have a child/children aged 19 and over.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Retired,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",,6000 - 12000,6000 - 12000,Good,"Yes, I think","Yes, I think",Increased,Same,Increased,Yes,Yes,Yes,No,,Moderate,Moderate,None,None,Low,None,Low,Low,None,Low,Moderate,None,None,None,Low,Low,Low,None,None,Low,Very slightly or not at all,Very slightly or not at all,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all
4/20/2020 13:13:48,4,20,2020,13:13:48,20,Single,Female,I have no children.,İSTANBUL,Urban,High school,Primary school,On unpaid leave after the Covid-19 crisis,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,3000 - 6000,0 - 1500,Very good,"No, I don't think","Yes, I think",Same,Decreased,Same,Yes,No,No,No,,High,High,None,None,Low,None,None,Low,None,Low,High,None,None,None,Low,Moderate,None,None,Low,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Moderately,A little,Very slightly or not at all,Moderately,A little,Very slightly or not at all
4/20/2020 13:45:14,4,20,2020,13:45:14,22,Single,Female,I have no children.,İSTANBUL,Urban,High school,Middle School,Full-time employee,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,0 - 1500,Very good,I definitely think so,I don't know; I'm uncertain,Decreased a lot,Increased a lot,Decreased a lot,Yes,No,No,No,,Low,Low,Low,Low,Low,Low,Moderate,Moderate,Moderate,Low,Low,Low,None,Low,None,None,Moderate,Low,None,None,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,Extremely,Extremely,Moderately,Moderately,Moderately,Moderately
4/20/2020 15:02:05,4,20,2020,15:02:05,53,Married,Man,I have a child/children aged 19 and over.,ANKARA,Urban,Graduate,Primary school,Self-employed,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",,1500 - 3000,1500 - 3000,Good,I definitely think so,I definitely don't think so,Increased a lot,Same,Same,Yes,Yes,No,No,,Moderate,Low,Low,None,Low,Low,Low,Low,Low,Low,Low,None,None,None,Low,Low,Low,None,Low,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all
4/20/2020 17:06:57,4,20,2020,17:06:57,33,Married,Female,I have a child/children in the 0-1 age range.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Two-year degree or equivalent,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,12000 - 24000,12000 - 24000,Very good,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Increased,Yes,No,No,No,,High,Moderate,None,None,High,None,Low,None,None,Moderate,Moderate,None,None,None,Low,Moderate,None,None,Low,Moderate,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little
4/20/2020 18:58:57,4,20,2020,18:58:57,52,Married,Man,I have a child/children aged 19 and over.,KONYA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,6000 - 12000,6000 - 12000,Very good,I don't know; I'm uncertain,I definitely think so,Same,Decreased,Increased,Yes,No,No,No,,Low,Low,Low,None,Low,Low,None,None,Low,Low,Moderate,None,None,None,Low,Low,Low,Low,Low,Low,Moderately,Moderately,A little,A little,Very slightly or not at all,A little,Moderately,A little,Moderately,Very slightly or not at all
4/20/2020 19:01:40,4,20,2020,19:01:40,61,Married,Man,I have a child/children aged 19 and over.,İSTANBUL,Urban,Graduate,None,Self-employed,Construction,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Skilled agricultural, forestry and aquaculture workers",Partially,3000 - 6000,3000 - 6000,Very good,"Yes, I think","Yes, I think",Increased a lot,Increased,Same,Yes,No,Yes,No,,Moderate,Low,None,None,Low,None,None,Low,None,Low,Low,None,None,None,Low,Low,None,None,Low,Low,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all
4/20/2020 19:12:17,4,20,2020,19:12:17,60,Married,Man,I have a child/children aged 19 and over.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Industry,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,6000 - 12000,6000 - 12000,Good,I definitely think so,"No, I don't think",Increased,Decreased,Decreased,Yes,No,Yes,No,,High,Low,None,Low,Moderate,Low,Low,Moderate,Low,Moderate,Moderate,None,None,None,Low,Moderate,Low,None,None,Moderate,Moderately,A little,Very slightly or not at all,A little,Moderately,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all
4/20/2020 19:57:48,4,20,2020,19:57:48,35,Married,Female,"I have a child/children in the 0-1 age range., I have a child/children in the 6-13 age range.",SAKARYA,Urban,Two-year degree or equivalent,Primary school,Unpaid family worker (Doing housework etc),Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,3000 - 6000,24000 and above,Good,I definitely think so,I definitely think so,Increased,Same,Same,Yes,No,No,No,,None,Moderate,None,None,Moderate,None,Low,Moderate,Low,Low,None,None,None,None,Low,Moderate,Low,None,Low,Low,Moderately,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit
4/20/2020 21:31:28,4,20,2020,21:31:28,47,Married,Female,I have a child/children in the 6-13 age range.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Part-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,3000 - 6000,3000 - 6000,Good,I don't know; I'm uncertain,I definitely think so,Increased,Same,Increased,Yes,Yes,No,No,,High,High,Moderate,None,Low,Low,Low,None,None,Moderate,Moderate,Moderate,Moderate,Moderate,None,None,None,None,None,Low,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,Moderately
4/21/2020 0:27:39,4,21,2020,00:27:39,52,Divorced,Man,I have a child/children in the 13-18 age range.,ANTALYA,Urban,Graduate,None,On unpaid leave after the Covid-19 crisis,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,6000 - 12000,6000 - 12000,Very good,I definitely think so,I don't know; I'm uncertain,Increased,Decreased,Same,Yes,No,No,No,,Low,Low,Moderate,None,None,None,Moderate,None,High,None,High,None,Moderate,Moderate,None,Low,Moderate,None,None,None,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Quite a bit,Moderately,Extremely,Extremely,Extremely,Moderately
4/21/2020 11:23:24,4,21,2020,11:23:24,56,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Graduate,None,Retired,Other,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,"Yes, I think","Yes, I think",Same,Decreased,Same,Yes,No,No,No,,High,High,None,None,Low,None,Low,Moderate,Low,High,Moderate,None,None,None,Low,Moderate,None,None,Low,Low,Very slightly or not at all,A little,Quite a bit,Moderately,A little,A little,Quite a bit,A little,Quite a bit,Moderately
4/21/2020 12:38:11,4,21,2020,12:38:11,30,Single,Man,I have no children.,İZMİR,Urban,Graduate,"Postgraduate Education (Master's, Doctorate)",On unpaid leave after the Covid-19 crisis,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,1500 - 3000,0 - 1500,Good,"No, I don't think","No, I don't think",Same,Same,Same,Yes,No,Yes,No,,Low,Low,Low,Low,Low,None,Low,None,Low,Low,Moderate,Low,Low,Low,Low,Low,Moderate,None,None,None,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all
4/21/2020 13:00:03,4,21,2020,13:00:03,59,Married,Man,"I have a child/children in the 13-18 age range., I have a child/children aged 19 and over.",İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Self-employed,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,6000 - 12000,6000 - 12000,Very good,I definitely think so,I definitely think so,Same,Same,Same,No,No,No,No,,High,High,None,None,High,None,None,High,None,High,High,None,None,None,High,High,None,None,Low,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all
4/21/2020 18:26:50,4,21,2020,18:26:50,51,Married,Man,I have a child/children aged 19 and over.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,24000 and above,24000 and above,Good,I definitely think so,I don't know; I'm uncertain,Increased a lot,Decreased,Increased,Yes,Yes,Yes,No,,Low,None,Moderate,Low,None,Moderate,Moderate,None,Moderate,None,Moderate,Moderate,Moderate,Moderate,None,Low,Moderate,Moderate,None,None,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Quite a bit,Quite a bit,Extremely,Very slightly or not at all,Very slightly or not at all,Quite a bit
4/22/2020 0:33:35,4,22,2020,00:33:35,22,Single,Female,I have no children.,SAMSUN,Urban,Graduate,Primary school,Student,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,1500 - 3000,1500 - 3000,Very good,I don't know; I'm uncertain,"Yes, I think",Same,Decreased,Increased,Yes,No,Yes,No,,Moderate,Moderate,None,None,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Very slightly or not at all,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Moderately,A little
4/22/2020 15:37:38,4,22,2020,15:37:38,20,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Middle School,Student,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",,3000 - 6000,3000 - 6000,Very good,I definitely think so,I definitely think so,Increased a lot,Same,Same,Yes,Yes,No,No,,High,Moderate,None,None,Moderate,None,Low,Moderate,None,Moderate,Moderate,None,None,None,Moderate,Moderate,Low,None,Low,Moderate,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all
